step,id,status,duration,lastDuration,responseCode,responseText,downloadSize,exTime,description,type,error,
<!>samplingStatus,OK
<!>baseURL,http://www.webmon-testing.itrs.co.uk/
<!>totalSteps,7
<!>stepsPassed,7
<!>stepsInErr,0
<!>duration,10.177s
<!>startExTime,Thu Oct 18 05:46:32.352 2012
<!>endExTime,Thu Oct 18 05:46:43.863 2012
<!>serverType,Apache/2.2.19 (Unix) mod_ssl/2.2.19 OpenSSL/0.9.8e-fips-rhel5 mod_bwlimited/1.4
<!>protocol,http
<!>port,80
step4#085,reset.css,OK,0.038 s,0.057 s,200,OK,1.32 kb,Thu Oct 18 05:46:39.380 2012,http://www.webmon-testing.itrs.co.uk/css/reset.css,ELEMENT,,
step4#086,main.css,OK,0.092 s,0.134 s,200,OK,49.17 kb,Thu Oct 18 05:46:39.380 2012,http://www.webmon-testing.itrs.co.uk/css/main.css,ELEMENT,,
step4#087,jquery.lightbox.css,OK,0.043 s,0.095 s,200,OK,5.78 kb,Thu Oct 18 05:46:39.381 2012,http://www.webmon-testing.itrs.co.uk/css/lightbox/themes/itrs/jquery.lightbox.css,ELEMENT,,
step4#088,jquery.lightbox.js,OK,0.108 s,0.175 s,200,OK,38.85 kb,Thu Oct 18 05:46:39.381 2012,http://www.webmon-testing.itrs.co.uk/js/lightbox/jquery.lightbox.js,ELEMENT,,
step4#089,jquery.placeholdize.min.js,OK,0.049 s,0.087 s,200,OK,2.23 kb,Thu Oct 18 05:46:39.381 2012,http://www.webmon-testing.itrs.co.uk/js/jquery.placeholdize.min.js,ELEMENT,,
step4#090,jquery.autocomplete.min.js,OK,0.051 s,0.109 s,200,OK,7.02 kb,Thu Oct 18 05:46:39.381 2012,http://www.webmon-testing.itrs.co.uk/js/jquery.autocomplete.min.js,ELEMENT,,
step4#091,main.min.js,OK,0.072 s,0.095 s,200,OK,3.10 kb,Thu Oct 18 05:46:39.382 2012,http://www.webmon-testing.itrs.co.uk/js/main.min.js,ELEMENT,,
step4#092,style_173813.ttf,OK,0.158 s,0.180 s,200,OK,27.26 kb,Thu Oct 18 05:46:39.517 2012,http://www.webmon-testing.itrs.co.uk/css/webfonts/ttf/style_173813.ttf,ELEMENT,,
step4#093,ITRS-0008.JPG,OK,0.090 s,0.104 s,200,OK,6.69 kb,Thu Oct 18 05:46:39.538 2012,http://www.webmon-testing.itrs.co.uk/uploads/assets/header-images/ITRS-0008.JPG,ELEMENT,,
step4#094,large_bullet_equals.png,OK,0.049 s,0.054 s,200,OK,0.72 kb,Thu Oct 18 05:46:39.538 2012,http://www.webmon-testing.itrs.co.uk/furniture/large_bullet_equals.png,ELEMENT,,
